sno,sort_order,event_type_mod,side,is_goal,assist_method,shot_outcome_mod,location_mod,Side1_Win,Side2_Win,Draw
26,51,3,1,0,0,0,6,0,0,1
26,52,1,2,0,0,1,3,0,0,1
26,53,0,2,0,0,0,6,0,0,1
26,54,1,2,0,0,2,3,0,0,1
26,55,0,2,0,0,0,1,0,0,1
26,56,3,1,0,0,0,6,0,0,1
26,57,3,2,0,0,0,6,0,0,1
26,58,0,1,0,0,0,2,0,0,1
26,59,1,1,0,1,1,3,0,0,1
26,60,1,2,0,1,1,3,0,0,1
26,61,3,2,0,0,0,6,0,0,1
26,62,0,1,0,0,0,1,0,0,1
26,63,0,1,0,0,0,6,0,0,1
26,64,7,1,0,0,0,6,0,0,1
26,65,3,2,0,0,0,6,0,0,1
26,66,0,1,0,0,0,1,0,0,1
26,67,0,2,0,0,0,2,0,0,1
26,68,3,1,0,0,0,6,0,0,1
26,69,1,2,0,1,1,15,0,0,1
26,70,0,2,0,0,0,6,0,0,1
26,71,1,2,0,3,1,3,0,0,1
26,72,0,2,0,0,0,1,0,0,1
26,73,3,1,0,0,0,6,0,0,1
26,74,1,1,0,1,1,3,0,0,1
26,75,1,1,0,2,1,3,0,0,1
26,76,0,1,0,0,0,6,0,0,1
26,77,0,2,0,0,0,1,0,0,1
26,78,3,1,0,0,0,6,0,0,1
26,79,7,2,0,0,0,6,0,0,1
26,80,7,2,0,0,0,6,0,0,1
26,81,3,2,0,0,0,6,0,0,1
26,82,0,1,0,0,0,2,0,0,1
26,83,1,1,0,2,1,3,0,0,1
26,84,0,2,0,0,0,6,0,0,1
26,85,0,2,0,0,0,6,0,0,1
26,86,7,1,0,0,0,6,0,0,1
26,87,3,2,0,0,0,6,0,0,1
26,88,0,1,0,0,0,1,0,0,1
26,89,3,2,0,0,0,6,0,0,1
26,90,0,1,0,0,0,2,0,0,1
26,91,4,2,0,0,0,6,0,0,1
26,92,3,2,0,0,0,6,0,0,1
26,93,0,1,0,0,0,1,0,0,1
26,94,1,1,1,1,1,15,1,0,0
26,95,7,2,0,0,0,6,1,0,0
26,96,0,2,0,0,0,2,1,0,0
26,97,3,1,0,0,0,6,1,0,0
26,98,0,2,0,0,0,6,1,0,0
26,99,1,1,0,1,2,15,1,0,0
26,100,0,2,0,0,0,1,1,0,0
26,101,3,1,0,0,0,6,1,0,0
26,102,1,2,1,1,1,3,0,0,1
26,103,7,1,0,0,0,6,0,0,1
26,104,3,1,0,0,0,6,0,0,1
27,1,3,1,0,0,0,6,0,0,1
27,2,0,2,0,0,0,1,0,0,1
27,3,0,1,0,0,0,2,0,0,1
27,4,3,2,0,0,0,6,0,0,1
27,5,1,2,0,1,1,15,0,0,1
27,6,1,2,0,2,1,3,0,0,1
27,7,1,2,0,0,2,3,0,0,1
27,8,3,1,0,0,0,6,0,0,1
27,9,0,2,0,0,0,1,0,0,1
27,10,0,1,0,0,0,6,0,0,1
27,11,1,2,0,1,2,3,0,0,1
27,12,1,1,0,2,2,3,0,0,1
27,13,0,1,0,0,0,6,0,0,1
27,14,1,1,0,1,1,15,0,0,1
27,15,11,1,0,0,0,6,0,0,1
27,16,1,2,0,2,2,3,0,0,1
27,17,1,1,1,0,1,13,1,0,0
27,18,4,2,0,0,0,6,1,0,0
27,19,3,1,0,0,0,6,1,0,0
27,20,0,2,0,0,0,1,1,0,0
27,21,3,1,0,0,0,6,1,0,0
27,22,0,2,0,0,0,2,1,0,0
27,23,3,1,0,0,0,6,1,0,0
27,24,0,2,0,0,0,2,1,0,0
27,25,1,2,0,0,1,15,1,0,0
27,26,0,2,0,0,0,6,1,0,0
27,27,0,1,0,0,0,2,1,0,0
27,28,1,2,0,1,1,3,1,0,0
27,29,1,2,0,0,1,3,1,0,0
27,30,3,2,0,0,0,6,1,0,0
27,31,4,2,0,0,0,6,1,0,0
27,32,0,2,0,0,0,6,1,0,0
27,33,1,2,0,0,2,15,1,0,0
27,34,1,2,0,1,2,3,1,0,0
27,35,1,2,0,0,1,15,1,0,0
27,36,1,2,0,0,1,15,1,0,0
27,37,3,1,0,0,0,6,1,0,0
27,38,0,2,0,0,0,1,1,0,0
27,39,3,1,0,0,0,6,1,0,0
27,40,0,2,0,0,0,1,1,0,0
27,41,1,2,0,0,1,15,1,0,0
27,42,1,2,0,0,2,15,1,0,0
27,43,1,2,0,0,1,15,1,0,0
27,44,1,2,1,0,1,6,0,0,1
27,45,1,1,0,1,1,3,0,0,1
27,46,0,1,0,0,0,6,0,0,1
27,47,1,2,0,1,2,3,0,0,1
27,48,7,1,0,0,0,6,0,0,1
27,49,3,1,0,0,0,6,0,0,1
27,50,1,2,0,1,1,3,0,0,1
27,51,0,2,0,0,0,1,0,0,1
27,52,3,2,0,0,0,6,0,0,1
27,53,0,1,0,0,0,1,0,0,1
27,54,4,1,0,0,0,6,0,0,1
27,55,3,2,0,0,0,6,0,0,1
27,56,0,1,0,0,0,1,0,0,1
27,57,0,2,0,0,0,6,0,0,1
27,58,1,2,0,1,1,6,0,0,1
27,59,0,2,0,0,0,6,0,0,1
27,60,7,1,0,0,0,6,0,0,1
27,61,0,1,0,0,0,2,0,0,1
27,62,3,2,0,0,0,6,0,0,1
27,63,1,2,0,1,2,15,0,0,1
27,64,1,1,1,0,1,15,1,0,0
27,65,0,2,0,0,0,6,1,0,0
27,66,1,2,0,1,2,15,1,0,0
27,67,1,2,0,2,2,6,1,0,0
27,68,0,1,0,0,0,6,1,0,0
27,69,4,1,0,0,0,6,1,0,0
27,70,7,2,0,0,0,6,1,0,0
27,71,7,1,0,0,0,6,1,0,0
27,72,0,2,0,0,0,6,1,0,0
27,73,0,1,0,0,0,2,1,0,0
27,74,3,2,0,0,0,6,1,0,0
27,75,3,1,0,0,0,6,1,0,0
27,76,7,2,0,0,0,6,1,0,0
27,77,0,2,0,0,0,2,1,0,0
27,78,3,2,0,0,0,6,1,0,0
27,79,0,1,0,0,0,1,1,0,0
27,80,1,1,0,0,1,15,1,0,0
27,81,0,1,0,0,0,6,1,0,0
27,82,0,1,0,0,0,6,1,0,0
27,83,1,1,0,2,2,3,1,0,0
27,84,3,1,0,0,0,6,1,0,0
27,85,0,2,0,0,0,1,1,0,0
27,86,1,1,0,1,1,3,1,0,0
27,87,0,2,0,0,0,6,1,0,0
27,88,0,2,0,0,0,6,1,0,0
27,89,3,2,0,0,0,6,1,0,0
27,90,0,1,0,0,0,2,1,0,0
27,91,1,1,0,1,1,15,1,0,0
27,92,3,1,0,0,0,6,1,0,0
27,93,7,2,0,0,0,6,1,0,0
27,94,3,1,0,0,0,6,1,0,0
27,95,0,2,0,0,0,1,1,0,0
27,96,1,2,0,0,1,15,1,0,0
27,97,4,1,0,0,0,6,1,0,0
27,98,0,1,0,0,0,2,1,0,0
27,99,0,2,0,0,0,2,1,0,0
27,100,4,2,0,0,0,6,1,0,0
27,101,3,1,0,0,0,6,1,0,0
27,102,0,2,0,0,0,1,1,0,0
27,103,0,2,0,0,0,6,1,0,0
27,104,1,2,1,2,1,13,0,0,1
28,1,1,1,0,1,2,15,0,0,1
28,2,0,1,0,0,0,1,0,0,1
28,3,3,2,0,0,0,6,0,0,1
28,4,0,1,0,0,0,6,0,0,1
28,5,3,1,0,0,0,6,0,0,1
28,6,0,2,0,0,0,2,0,0,1
28,7,0,2,0,0,0,6,0,0,1
28,8,0,1,0,0,0,2,0,0,1
28,9,3,2,0,0,0,6,0,0,1
28,10,3,1,0,0,0,6,0,0,1
28,11,0,2,0,0,0,1,0,0,1
28,12,0,1,0,0,0,1,0,0,1
28,13,3,2,0,0,0,6,0,0,1
28,14,1,2,0,1,1,15,0,0,1
28,15,0,2,0,0,0,6,0,0,1
28,16,0,1,0,0,0,1,0,0,1
28,17,1,2,0,1,2,3,0,0,1
28,18,3,2,0,0,0,6,0,0,1
28,19,1,1,0,1,2,15,0,0,1
28,20,0,2,0,0,0,6,0,0,1
28,21,1,1,0,1,1,15,0,0,1
28,22,0,1,0,0,0,1,0,0,1
28,23,3,2,0,0,0,6,0,0,1
28,24,4,2,0,0,0,6,0,0,1
28,25,3,1,0,0,0,6,0,0,1
28,26,4,1,0,0,0,6,0,0,1
28,27,1,2,0,0,1,3,0,0,1
28,28,0,2,0,0,0,2,0,0,1
28,29,3,1,0,0,0,6,0,0,1
28,30,0,2,0,0,0,1,0,0,1
28,31,1,2,0,2,1,3,0,0,1
28,32,0,1,0,0,0,2,0,0,1
28,33,3,2,0,0,0,6,0,0,1
28,34,0,2,0,0,0,6,0,0,1
28,35,1,1,0,0,2,3,0,0,1
28,36,1,2,0,2,1,3,0,0,1
28,37,3,1,0,0,0,6,0,0,1
28,38,4,1,0,0,0,6,0,0,1
28,39,0,2,0,0,0,1,0,0,1
28,40,0,2,0,0,0,6,0,0,1
28,41,1,2,0,1,1,15,0,0,1
28,42,1,1,0,0,2,3,0,0,1
28,43,1,1,0,1,2,3,0,0,1
28,44,1,2,0,3,1,15,0,0,1
28,45,1,2,0,0,2,15,0,0,1
28,46,1,1,0,1,1,15,0,0,1
28,47,1,2,0,1,2,15,0,0,1
28,48,1,2,0,1,1,15,0,0,1
28,49,0,2,0,0,0,6,0,0,1
28,50,0,2,0,0,0,6,0,0,1
28,51,1,1,0,1,2,13,0,0,1
28,52,3,1,0,0,0,6,0,0,1
28,53,0,2,0,0,0,2,0,0,1
28,54,0,2,0,0,0,6,0,0,1
28,55,3,1,0,0,0,6,0,0,1
28,56,0,2,0,0,0,2,0,0,1
28,57,11,1,0,0,0,6,0,0,1
28,58,4,2,0,0,0,6,0,0,1
28,59,1,1,1,0,1,13,1,0,0
28,60,3,1,0,0,0,6,1,0,0
28,61,4,1,0,0,0,6,1,0,0
28,62,0,2,0,0,0,1,1,0,0
28,63,7,1,0,0,0,6,1,0,0
28,64,1,2,0,0,1,15,1,0,0
28,65,0,2,0,0,0,6,1,0,0
28,66,1,2,1,3,1,13,0,0,1
28,67,7,2,0,0,0,6,0,0,1
28,68,0,2,0,0,0,6,0,0,1
28,69,0,1,0,0,0,1,0,0,1
28,70,7,1,0,0,0,6,0,0,1
28,71,7,2,0,0,0,6,0,0,1
28,72,3,2,0,0,0,6,0,0,1
28,73,0,2,0,0,0,6,0,0,1
28,74,3,1,0,0,0,6,0,0,1
28,75,4,1,0,0,0,6,0,0,1
28,76,0,2,0,0,0,1,0,0,1
28,77,1,2,0,1,2,3,0,0,1
28,78,0,2,0,0,0,6,0,0,1
28,79,7,1,0,0,0,6,0,0,1
28,80,1,2,0,0,2,15,0,0,1
28,81,0,2,0,0,0,6,0,0,1
28,82,0,2,0,0,0,6,0,0,1
28,83,1,2,0,1,2,3,0,0,1
28,84,0,1,0,0,0,6,0,0,1
28,85,1,1,0,0,1,15,0,0,1
28,86,0,1,0,0,0,2,0,0,1
28,87,3,2,0,0,0,6,0,0,1
29,1,3,2,0,0,0,6,0,0,1
29,2,0,1,0,0,0,1,0,0,1
29,3,0,2,0,0,0,1,0,0,1
29,4,3,1,0,0,0,6,0,0,1
29,5,3,2,0,0,0,6,0,0,1
29,6,0,1,0,0,0,2,0,0,1
29,7,0,2,0,0,0,6,0,0,1
29,8,0,1,0,0,0,1,0,0,1
29,9,3,2,0,0,0,6,0,0,1
29,10,1,1,0,0,2,15,0,0,1
29,11,3,1,0,0,0,6,0,0,1
29,12,0,2,0,0,0,1,0,0,1
29,13,1,2,0,1,1,15,0,0,1
29,14,0,2,0,0,0,6,0,0,1
29,15,0,1,0,0,0,6,0,0,1
29,16,1,1,0,0,1,15,0,0,1
29,17,1,1,0,1,2,3,0,0,1
29,18,0,1,0,0,0,1,0,0,1
29,19,3,2,0,0,0,6,0,0,1
29,20,0,2,0,0,0,6,0,0,1
29,21,3,1,0,0,0,6,0,0,1
29,22,0,2,0,0,0,2,0,0,1
29,23,3,1,0,0,0,6,0,0,1
29,24,0,2,0,0,0,2,0,0,1
29,25,0,2,0,0,0,6,0,0,1
29,26,1,1,0,4,1,3,0,0,1
29,27,1,1,0,1,1,3,0,0,1
29,28,0,1,0,0,0,2,0,0,1
29,29,3,2,0,0,0,6,0,0,1
29,30,3,1,0,0,0,6,0,0,1
29,31,0,2,0,0,0,2,0,0,1
29,32,7,2,0,0,0,6,0,0,1
29,33,1,2,0,4,1,3,0,0,1
29,34,0,1,0,0,0,1,0,0,1
29,35,3,2,0,0,0,6,0,0,1
29,36,3,1,0,0,0,6,0,0,1
29,37,0,2,0,0,0,2,0,0,1
29,38,0,1,0,0,0,1,0,0,1
29,39,3,2,0,0,0,6,0,0,1
29,40,3,1,0,0,0,6,0,0,1
29,41,0,2,0,0,0,2,0,0,1
29,42,4,1,0,0,0,6,0,0,1
29,43,0,1,0,0,0,1,0,0,1
29,44,3,2,0,0,0,6,0,0,1
29,45,4,2,0,0,0,6,0,0,1
29,46,1,1,0,1,1,15,0,0,1
29,47,0,1,0,0,0,2,0,0,1
29,48,3,2,0,0,0,6,0,0,1
29,49,0,1,0,0,0,1,0,0,1
29,50,3,2,0,0,0,6,0,0,1
29,51,3,1,0,0,0,6,0,0,1
29,52,0,2,0,0,0,2,0,0,1
29,53,0,1,0,0,0,1,0,0,1
29,54,3,2,0,0,0,6,0,0,1
29,55,3,1,0,0,0,6,0,0,1
29,56,0,2,0,0,0,2,0,0,1
29,57,3,1,0,0,0,6,0,0,1
29,58,0,2,0,0,0,2,0,0,1
29,59,0,2,0,0,0,6,0,0,1
29,60,1,2,0,0,2,15,0,0,1
29,61,7,2,0,0,0,6,0,0,1
29,62,0,1,0,0,0,1,0,0,1
29,63,3,2,0,0,0,6,0,0,1
29,64,3,1,0,0,0,6,0,0,1
29,65,0,2,0,0,0,2,0,0,1
29,66,0,1,0,0,0,6,0,0,1
29,67,0,2,0,0,0,6,0,0,1
29,68,0,1,0,0,0,1,0,0,1
29,69,3,2,0,0,0,6,0,0,1
29,70,1,1,0,2,2,3,0,0,1
29,71,1,1,0,1,1,3,0,0,1
29,72,3,1,0,0,0,6,0,0,1
29,73,0,2,0,0,0,2,0,0,1
29,74,4,1,0,0,0,6,0,0,1
29,75,1,2,0,4,1,3,0,0,1
29,76,0,1,0,0,0,6,0,0,1
29,77,3,1,0,0,0,6,0,0,1
29,78,0,2,0,0,0,1,0,0,1
29,79,0,1,0,0,0,2,0,0,1
29,80,3,2,0,0,0,6,0,0,1
29,81,0,1,0,0,0,1,0,0,1
29,82,3,2,0,0,0,6,0,0,1
29,83,0,1,0,0,0,2,0,0,1
29,84,3,2,0,0,0,6,0,0,1
29,85,0,2,0,0,0,6,0,0,1
29,86,3,2,0,0,0,6,0,0,1
29,87,0,1,0,0,0,1,0,0,1
29,88,0,2,0,0,0,2,0,0,1
29,89,3,1,0,0,0,6,0,0,1
29,90,1,2,1,1,1,3,0,1,0
29,91,1,1,0,1,1,3,0,1,0
29,92,3,2,0,0,0,6,0,1,0
29,93,0,1,0,0,0,2,0,1,0
29,94,3,2,0,0,0,6,0,1,0
29,95,0,1,0,0,0,1,0,1,0
29,96,7,1,0,0,0,6,0,1,0
29,97,1,2,0,1,1,15,0,1,0
29,98,3,2,0,0,0,6,0,1,0
29,99,0,1,0,0,0,1,0,1,0
29,100,4,2,0,0,0,6,0,1,0
29,101,3,2,0,0,0,6,0,1,0
29,102,0,1,0,0,0,2,0,1,0
29,103,7,2,0,0,0,6,0,1,0
29,104,1,2,0,1,2,15,0,1,0
29,105,7,1,0,0,0,6,0,1,0
29,106,7,1,0,0,0,6,0,1,0
29,107,1,1,1,4,1,3,0,0,1
29,108,0,1,0,0,0,6,0,0,1
29,109,1,1,0,0,2,15,0,0,1
29,110,0,2,0,0,0,6,0,0,1
29,111,0,1,0,0,0,6,0,0,1
29,112,1,2,0,0,1,3,0,0,1
30,1,0,2,0,0,0,2,0,0,1
30,2,3,1,0,0,0,6,0,0,1
30,3,3,2,0,0,0,6,0,0,1
30,4,0,1,0,0,0,1,0,0,1
30,5,0,2,0,0,0,1,0,0,1
30,6,3,1,0,0,0,6,0,0,1
30,7,1,2,0,0,1,15,0,0,1
30,8,0,2,0,0,0,6,0,0,1
30,9,3,2,0,0,0,6,0,0,1
30,10,0,1,0,0,0,1,0,0,1
30,11,0,1,0,0,0,6,0,0,1
30,12,0,1,0,0,0,6,0,0,1
30,13,1,1,0,1,1,15,0,0,1
30,14,1,1,0,1,1,3,0,0,1
30,15,1,1,0,0,1,15,0,0,1
30,16,3,2,0,0,0,6,0,0,1
30,17,0,1,0,0,0,2,0,0,1
30,18,0,1,0,0,0,6,0,0,1
30,19,3,2,0,0,0,6,0,0,1
30,20,0,1,0,0,0,1,0,0,1
30,21,0,1,0,0,0,6,0,0,1
30,22,4,2,0,0,0,6,0,0,1
30,23,0,1,0,0,0,6,0,0,1
30,24,3,2,0,0,0,6,0,0,1
30,25,0,1,0,0,0,1,0,0,1
30,26,0,2,0,0,0,2,0,0,1
30,27,3,1,0,0,0,6,0,0,1
30,28,1,2,0,1,1,15,0,0,1
30,29,0,2,0,0,0,1,0,0,1
30,30,3,1,0,0,0,6,0,0,1
30,31,0,1,0,0,0,6,0,0,1
30,32,0,2,0,0,0,1,0,0,1
30,33,3,1,0,0,0,6,0,0,1
30,34,1,2,0,4,1,3,0,0,1
30,35,3,2,0,0,0,6,0,0,1
30,36,0,1,0,0,0,1,0,0,1
30,37,1,1,0,2,2,3,0,0,1
30,38,0,2,0,0,0,1,0,0,1
30,39,3,1,0,0,0,6,0,0,1
30,40,0,2,0,0,0,1,0,0,1
30,41,3,1,0,0,0,6,0,0,1
30,42,4,1,0,0,0,6,0,0,1
30,43,3,2,0,0,0,6,0,0,1
30,44,0,1,0,0,0,1,0,0,1
30,45,1,1,0,2,1,3,0,0,1
30,46,0,1,0,0,0,6,0,0,1
30,47,0,2,0,0,0,1,0,0,1
30,48,3,1,0,0,0,6,0,0,1
30,49,3,2,0,0,0,6,0,0,1
30,50,0,1,0,0,0,2,0,0,1
30,51,1,1,0,2,2,13,0,0,1
30,52,3,2,0,0,0,6,0,0,1
30,53,0,1,0,0,0,1,0,0,1
30,54,1,1,0,0,2,15,0,0,1
30,55,0,1,0,0,0,6,0,0,1
30,56,1,1,0,1,1,6,0,0,1
30,57,1,1,0,1,1,13,0,0,1
30,58,1,1,0,3,1,3,0,0,1
30,59,0,2,0,0,0,2,0,0,1
30,60,3,1,0,0,0,6,0,0,1
30,61,3,2,0,0,0,6,0,0,1
30,62,0,1,0,0,0,2,0,0,1
30,63,0,2,0,0,0,6,0,0,1
30,64,0,2,0,0,0,6,0,0,1
30,65,0,2,0,0,0,6,0,0,1
30,66,1,2,0,1,1,3,0,0,1
30,67,3,2,0,0,0,6,0,0,1
30,68,0,1,0,0,0,2,0,0,1
30,69,1,2,0,1,1,15,0,0,1
30,70,1,1,0,2,2,3,0,0,1
30,71,1,1,0,4,1,3,0,0,1
30,72,0,2,0,0,0,2,0,0,1
30,73,7,2,0,0,0,6,0,0,1
30,74,0,2,0,0,0,6,0,0,1
30,75,3,2,0,0,0,6,0,0,1
30,76,0,1,0,0,0,1,0,0,1
30,77,0,2,0,0,0,1,0,0,1
30,78,3,1,0,0,0,6,0,0,1
30,79,0,1,0,0,0,6,0,0,1
30,80,1,1,0,2,2,13,0,0,1
30,81,0,2,0,0,0,1,0,0,1
30,82,3,1,0,0,0,6,0,0,1
30,83,1,2,0,1,2,3,0,0,1
30,84,7,1,0,0,0,6,0,0,1
30,85,3,2,0,0,0,6,0,0,1
30,86,0,1,0,0,0,1,0,0,1
30,87,0,2,0,0,0,2,0,0,1
30,88,3,1,0,0,0,6,0,0,1
30,89,7,1,0,0,0,6,0,0,1
30,90,3,2,0,0,0,6,0,0,1
30,91,0,1,0,0,0,2,0,0,1
30,92,0,2,0,0,0,2,0,0,1
30,93,3,1,0,0,0,6,0,0,1
30,94,0,2,0,0,0,1,0,0,1
30,95,3,1,0,0,0,6,0,0,1
30,96,1,2,0,2,1,3,0,0,1
30,97,7,1,0,0,0,6,0,0,1
30,98,3,2,0,0,0,6,0,0,1
30,99,0,1,0,0,0,1,0,0,1
30,100,0,2,0,0,0,2,0,0,1
30,101,3,1,0,0,0,6,0,0,1
30,102,0,1,0,0,0,6,0,0,1
31,1,3,2,0,0,0,6,0,0,1
31,2,0,1,0,0,0,1,0,0,1
31,3,1,1,0,1,1,15,0,0,1
31,4,3,2,0,0,0,6,0,0,1
31,5,0,1,0,0,0,2,0,0,1
31,6,0,2,0,0,0,1,0,0,1
31,7,3,1,0,0,0,6,0,0,1
31,8,1,1,0,4,2,3,0,0,1
31,9,3,2,0,0,0,6,0,0,1
31,10,0,1,0,0,0,1,0,0,1
31,11,0,2,0,0,0,6,0,0,1
31,12,1,1,0,0,1,15,0,0,1
31,13,0,1,0,0,0,6,0,0,1
31,14,3,2,0,0,0,6,0,0,1
31,15,0,1,0,0,0,2,0,0,1
31,16,1,1,0,1,1,15,0,0,1
31,17,0,1,0,0,0,6,0,0,1
31,18,1,2,0,0,2,15,0,0,1
31,19,1,1,0,1,1,15,0,0,1
31,20,1,2,0,0,1,15,0,0,1
31,21,1,1,0,1,2,15,0,0,1
31,22,1,2,0,2,2,3,0,0,1
31,23,7,2,0,0,0,6,0,0,1
31,24,1,2,0,2,1,3,0,0,1
31,25,0,2,0,0,0,2,0,0,1
31,26,3,1,0,0,0,6,0,0,1
31,27,0,2,0,0,0,6,0,0,1
31,28,3,2,0,0,0,6,0,0,1
31,29,0,1,0,0,0,2,0,0,1
31,30,1,2,0,1,1,15,0,0,1
31,31,3,2,0,0,0,6,0,0,1
31,32,0,1,0,0,0,1,0,0,1
31,33,0,2,0,0,0,6,0,0,1
31,34,3,2,0,0,0,6,0,0,1
31,35,0,1,0,0,0,1,0,0,1
31,36,4,2,0,0,0,6,0,0,1
31,37,0,2,0,0,0,1,0,0,1
31,38,3,1,0,0,0,6,0,0,1
31,39,1,2,0,2,1,3,0,0,1
31,40,0,2,0,0,0,1,0,0,1
31,41,3,1,0,0,0,6,0,0,1
31,42,0,2,0,0,0,6,0,0,1
31,43,1,1,0,1,1,15,0,0,1
31,44,3,2,0,0,0,6,0,0,1
31,45,0,1,0,0,0,1,0,0,1
31,46,0,2,0,0,0,1,0,0,1
31,47,3,1,0,0,0,6,0,0,1
31,48,4,1,0,0,0,6,0,0,1
31,49,1,1,0,1,1,15,0,0,1
31,50,0,1,0,0,0,6,0,0,1
31,51,7,1,0,0,0,6,0,0,1
31,52,3,2,0,0,0,6,0,0,1
31,53,0,1,0,0,0,1,0,0,1
31,54,4,2,0,0,0,6,0,0,1
31,55,1,1,0,0,1,15,0,0,1
31,56,0,1,0,0,0,6,0,0,1
31,57,1,1,0,2,2,3,0,0,1
31,58,0,2,0,0,0,2,0,0,1
31,59,3,1,0,0,0,6,0,0,1
31,60,0,1,0,0,0,6,0,0,1
31,61,7,1,0,0,0,6,0,0,1
31,62,7,2,0,0,0,6,0,0,1
31,63,1,1,1,1,1,3,1,0,0
31,64,0,2,0,0,0,2,1,0,0
31,65,3,1,0,0,0,6,1,0,0
31,66,0,2,0,0,0,2,1,0,0
31,67,3,1,0,0,0,6,1,0,0
31,68,0,2,0,0,0,6,1,0,0
31,69,0,1,0,0,0,6,1,0,0
31,70,0,1,0,0,0,6,1,0,0
31,71,1,1,0,0,2,3,1,0,0
31,72,1,2,0,0,1,15,1,0,0
31,73,11,2,0,0,0,6,1,0,0
31,74,1,1,1,0,1,13,1,0,0
31,75,7,1,0,0,0,6,1,0,0
31,76,0,2,0,0,0,6,1,0,0
31,77,7,2,0,0,0,6,1,0,0
32,1,0,1,0,0,0,6,0,0,1
32,2,3,1,0,0,0,6,0,0,1
32,3,0,2,0,0,0,2,0,0,1
32,4,0,2,0,0,0,6,0,0,1
32,5,0,1,0,0,0,1,0,0,1
32,6,3,2,0,0,0,6,0,0,1
32,7,0,1,0,0,0,2,0,0,1
32,8,3,2,0,0,0,6,0,0,1
32,9,3,1,0,0,0,6,0,0,1
32,10,0,2,0,0,0,1,0,0,1
32,11,1,2,0,3,2,3,0,0,1
32,12,0,1,0,0,0,2,0,0,1
32,13,3,2,0,0,0,6,0,0,1
32,14,0,1,0,0,0,6,0,0,1
32,15,0,1,0,0,0,6,0,0,1
32,16,0,2,0,0,0,6,0,0,1
32,17,3,1,0,0,0,6,0,0,1
32,18,0,2,0,0,0,2,0,0,1
32,19,0,2,0,0,0,6,0,0,1
32,20,1,2,0,1,2,3,0,0,1
32,21,3,1,0,0,0,6,0,0,1
32,22,0,2,0,0,0,1,0,0,1
32,23,0,2,0,0,0,6,0,0,1
32,24,0,1,0,0,0,2,0,0,1
32,25,3,2,0,0,0,6,0,0,1
32,26,0,1,0,0,0,2,0,0,1
32,27,3,2,0,0,0,6,0,0,1
32,28,3,1,0,0,0,6,0,0,1
32,29,0,2,0,0,0,2,0,0,1
32,30,3,1,0,0,0,6,0,0,1
32,31,1,2,0,0,1,15,0,0,1
32,32,0,2,0,0,0,1,0,0,1
32,33,1,1,0,1,1,3,0,0,1
32,34,0,1,0,0,0,6,0,0,1
32,35,3,1,0,0,0,6,0,0,1
32,36,0,2,0,0,0,2,0,0,1
32,37,0,2,0,0,0,6,0,0,1
32,38,0,1,0,0,0,1,0,0,1
32,39,0,1,0,0,0,6,0,0,1
32,40,3,2,0,0,0,6,0,0,1
32,41,0,1,0,0,0,6,0,0,1
32,42,0,1,0,0,0,6,0,0,1
32,43,4,2,0,0,0,6,0,0,1
32,44,0,2,0,0,0,6,0,0,1
32,45,0,2,0,0,0,6,0,0,1
32,46,3,1,0,0,0,6,0,0,1
32,47,0,2,0,0,0,1,0,0,1
32,48,1,2,0,1,1,13,0,0,1
32,49,1,2,0,1,2,15,0,0,1
32,50,7,1,0,0,0,6,0,0,1
32,51,0,2,0,0,0,6,0,0,1
32,52,1,2,0,0,2,3,0,0,1
32,53,0,1,0,0,0,6,0,0,1
32,54,3,2,0,0,0,6,0,0,1
32,55,0,1,0,0,0,2,0,0,1
32,56,3,1,0,0,0,6,0,0,1
32,57,0,2,0,0,0,1,0,0,1
32,58,0,2,0,0,0,6,0,0,1
32,59,1,1,0,1,2,15,0,0,1
32,60,3,1,0,0,0,6,0,0,1
32,61,1,2,0,4,2,3,0,0,1
32,62,0,2,0,0,0,1,0,0,1
32,63,0,2,0,0,0,6,0,0,1
32,64,0,2,0,0,0,6,0,0,1
32,65,3,2,0,0,0,6,0,0,1
32,66,0,1,0,0,0,2,0,0,1
32,67,0,1,0,0,0,1,0,0,1
32,68,3,2,0,0,0,6,0,0,1
32,69,4,2,0,0,0,6,0,0,1
32,70,1,1,0,0,2,13,0,0,1
32,71,7,1,0,0,0,6,0,0,1
32,72,1,2,0,1,1,15,0,0,1
32,73,7,2,0,0,0,6,0,0,1
32,74,3,1,0,0,0,6,0,0,1
32,75,0,2,0,0,0,2,0,0,1
32,76,3,2,0,0,0,6,0,0,1
32,77,0,1,0,0,0,2,0,0,1
32,78,0,1,0,0,0,6,0,0,1
32,79,0,1,0,0,0,6,0,0,1
32,80,1,1,0,1,1,15,0,0,1
32,81,0,2,0,0,0,6,0,0,1
32,82,1,2,0,1,1,15,0,0,1
32,83,1,1,0,1,1,15,0,0,1
32,84,3,1,0,0,0,6,0,0,1
32,85,0,2,0,0,0,2,0,0,1
32,86,1,2,0,2,1,3,0,0,1
32,87,0,1,0,0,0,1,0,0,1
32,88,0,2,0,0,0,6,0,0,1
32,89,3,2,0,0,0,6,0,0,1
32,90,1,1,0,1,1,3,0,0,1
32,91,0,1,0,0,0,2,0,0,1
32,92,4,2,0,0,0,6,0,0,1
32,93,3,2,0,0,0,6,0,0,1
32,94,0,1,0,0,0,6,0,0,1
32,95,7,2,0,0,0,6,0,0,1
32,96,3,2,0,0,0,6,0,0,1
32,97,0,1,0,0,0,2,0,0,1
